Company Name,Website,Company Description,Industry,Founder Name,Founder LinkedIn ,Founded,Team Size,Location,Socials
Datacurve,https://datacurve.ai/,Frontier coding data for training and evaluating LLMs. We generate expert quality coding data at scale for fine-tuning LLMs.,"Generative AI, Dev-tool startups","Serena Ge, Charley Lee","https://linkedin.com/in/serena-ge-4583731b4, https://linkedin.com/in/charley-lee",2024,4,San Francisco,https://twitter.com/datacurve_ai
Toma,http://www.toma.com/,"Toma offers AI Agents that can autonomously handle phone calls for your business, providing a natural-sounding voice experience over the phone, easy integration into existing software, and 24/7 operation.","AI, Automotive, SaaS, Operations","Monik Pamecha, Anthony Krivonos","https://linkedin.com/in/monikp, https://linkedin.com/in/anthonykrivonos",2024,4,San Francisco,https://www.linkedin.com/company/tomavoice/
Ecliptor,https://ecliptor.ai,AI and Embeddings.,"Artificial Intelligence, B2B, Sales","Andre Fu, Nanki Grewal","https://linkedin.com/in/andre-fu, https://linkedin.com/in/nankigrewal",2023,2,San Francisco,https://twitter.com/andrezfu
Retell AI,https://retellai.com,The leading platform for building and managing AI voice agents that revolutionize contact center operations.,AI/Voice Technology,"Bing Wu,Todd Li,Evie Wang,Weijia Yu,Zexia Zhang","https://linkedin.com/in/binw,https://linkedin.com/in/zhengtaoli,https://linkedin.com/in/yanwang131415,https://linkedin.com/in/weijia-y-76b816194,https://linkedin.com/in/zexia-zhang-171480133",2023,5,"Redwood City, CA, US",https://twitter.com/retellai
Greenboard,https://www.greenboard.com,"Greenboard is building a singular, AI-powered platform to handle management of the entirety of financial firms’ compliance programs, and eventually all back office processes. Today, financial institutions use Greenboard to detect risk using AI and to rip out and replace the bad legacy back office tooling they have wanted to get rid of for years. Greenboard's mission is to enable financial institutions to operate their back office teams at a higher standard, with half of the headcount.",Financial Compliance and Operations,"Dave Feldman, Edward Schembor","https://linkedin.com/in/david-feldman, https://linkedin.com/in/edwardschembor",2023,5,"New York, NY, US",https://www.greenboard.com
Ragas,https://www.ragas.io,Building the open source standard for evaluating LLM Applications.,"developer-tools, generative-ai, open-source, ai","Jithin James, Shahul ES","https://linkedin.com/in/jjmachan, https://linkedin.com/in/shahules",2023,2,San Francisco,https://twitter.com/jjmachan
Voicepanel,https://voicepanel.com,"We use AI to help product teams gather customer feedback over chat, voice, or video.",Customer Research,"Asa Schachar, John Provine","https://linkedin.com/in/asaschachar, https://linkedin.com/in/john-provine",2023,3,N/A,https://linkedin.com/company/99117613/
PandasAI,https://pandas-ai.com,"PandasAI is an open-source conversational data analysis platform that allows users to connect their dataframes, databases, or datalakes and perform data analysis in plain English.","artificial-intelligence, analytics, data-visualization, ai",Gabriele Venturi,https://linkedin.com/in/gabriele-venturi,2023,3,"Munich, Germany",https://www.linkedin.com/company/pandasai/
Yondu,https://yondu.ai/,"Yondu is creating the robotic workforce of the future starting with logistics automation. We're deploying humanoid robots in the first flexible, drop-in picking automation solution designed for 3PLs.","artificial-intelligence, hard-tech, robotics, logistics","Michael Chen, Tahmid Jamal","https://linkedin.com/in/michael-chen-17464a1b1, https://linkedin.com/in/74hm1d",2024,3,"Los Angeles, CA",https://twitter.com/yonduai
Opencall.ai,https://opencall.ai,"Opencall lets businesses answer the phone automatically. Our AIs answer questions, book appointments, and integrate with existing software. Businesses can get started with Opencall in less than an hour, no code or flowcharts required.",AI Call Centers,"Oliver Silverstein, Nicholas Lee, Eric Mei, Arthur Silverstein","https://www.linkedin.com/in/oliver-silverstein-42949515b, https://www.linkedin.com/in/nicholas-lee-93779a173, https://www.linkedin.com/in/eric-mei, https://www.linkedin.com/in/arthur-silverstein/",2022,5,"New York, NY, US",https://twitter.com/OpenCall_AI
Shiboleth,https://www.shiboleth.ai/,Shiboleth automates lending compliance for financial institutions using AI.,"fintech, generative-ai, b2b, compliance, lending","Esty Scheiner, Bivu Dhungana","https://www.linkedin.com/in/esty-scheiner-cissp-oscp-9ab3a9142/, https://linkedin.com/in/bivu-dhungana",2023,2,New York,https://twitter.com/scheiner_esty
Oma Care,https://www.omacare.com,Get paid for taking care of your parents. We are building the technical infrastructure to train and pay the 53M family caregivers in the US.,Healthcare,"Arianna Galbraith, James Galbraith","https://www.linkedin.com/in/arianna-galbraith/, https://linkedin.com/in/james-galbraith",2024,2,N/A,N/A
Aftercare,https://getaftercare.com,Conversational AI surveys with intelligent follow-up questions,"saas, productivity, feedback, data-visualization","Aidan Lee, Justin May, Anand Nanduri","https://linkedin.com/in/aidan-cj-lee, https://linkedin.com/in/justinseanmay, https://linkedin.com/in/anand-nanduri",2024,3,San Francisco,https://linkedin.com/company/getaftercare/
Pretzel AI,https://withpretzel.com,Open-source & AI-native replacement for Jupyter Notebooks.,"artificial-intelligence, analytics, collaboration, open-source, data-science","Prasoon Shukla, Ramon Garate","https://linkedin.com/in/prasoondshukla, https://linkedin.com/in/ramon-garate-4b379093",2024,2,"Berlin, Germany",https://linkedin.com/company/pretzel-ai/
camelAI,https://camelai.com/,AI Business Intelligence agent. Get actionable insights in minutes.,"saas, data-science, data-visualization, ai","Illiana Reed, Isabella Reed, Miguel Salinas","https://linkedin.com/in/illiana-reed, https://linkedin.com/in/isabellareed, https://linkedin.com/in/miguel-salinas-b2781426",2023,3,"Austin, TX",https://twitter.com/usecamelAI
Garage,https://www.withgarage.com/,"Garage is a marketplace for pre-owned equipment, starting with firefighting equipment. Garage helps fire departments buy and sell used equipment in seconds rather than days. Our marketplace handles payments, freight, and financing – making buying and selling equipment easy & secure.",Marketplace,"Martin Hunt, Alaz Sengul","https://linkedin.com/in/martin-hunt-a3392999, https://linkedin.com/in/alazsengul",2023,4,"New York, NY, US",https://twitter.com/withgarage
The New Money Company,https://newmoneycompany.com,"The offshore bank for international contractors, providing international contractors with a US bank account and instant, low-cost payment rails to move money home.","fintech, payments, compliance, emerging-markets, neobank","Derrick Wolbert, Reuben Balik, Q Carlson","https://linkedin.com/in/derrickwolbert, https://linkedin.com/in/reuben-balik, https://linkedin.com/in/qcarlson",2023,4,San Francisco,https://linkedin.com/company/numoinc
kater.ai,https://www.kater.ai,"Kater.ai delivers complete data analysis from a single question by automating low-level data requests and empowering users to answer 'why' business outcomes occur. It uses a continuous classification engine to turn business questions into contextualized packages that provide insights quickly, thus eliminating the wait for data analysts.","artificial-intelligence, analytics, data-engineering","Yvonne Chou, Robin Seitz","https://linkedin.com/in/yvonne-chou, https://linkedin.com/in/robin-seitz-12029970",2023,3,San Francisco,https://www.kater.ai
BetterBasket,http://betterbasket.ai,"The only all-in-one pricing system for grocers, helps grocers with pricing powered by competitive data.","b2b, analytics, food-&-beverage, retail, ai","Leon Zhang, Vagelis Viskadouros","https://linkedin.com/in/leon-zhang-850772b3, https://linkedin.com/in/viskadouros",2023,4,San Francisco,https://www.linkedin.com/company/98110558
Duckie,https://duckie.ai/,"Duckie is an AI assistant that helps customer support teams resolve tickets faster by integrating with existing workflows, providing customer responses, and answering support agent questions.","artificial-intelligence, developer-tools, customer-support, operations","Valerie Li, Joel Ritossa","https://linkedin.com/in/peifeili, https://linkedin.com/in/joel-ritossa",2023,2,San Francisco,https://linkedin.com/company/duckie-ai/
Engines,https://engines.dev,Engines is the best platform for AI software engineering agents. AI SWEs will become a fundamental part of every engineering organization. We are building the foundational building blocks to make that a reality.,"artificial-intelligence, developer-tools, devops, infrastructure","Josh Valdez, Jet Zhou","https://linkedin.com/in/joshvaldez, https://linkedin.com/in/sjetzhou",2023,2,San Francisco,https://twitter.com/jmvldz
Momentic,https://momentic.ai,"The most advanced AI platform for testing, accelerating engineering teams at companies like Retool, Podium, Chegg, Runway and more.","developer-tools, b2b, enterprise-software, ai","Wei-Wei Wu, Jeff An","https://www.linkedin.com/in/hungweiwu, https://linkedin.com/in/jeff-an",2023,6,San Francisco,https://twitter.com/MomenticAI
Artisan,https://artisan.co/,"At Artisan, we're creating AI Employees, called Artisans, and software which is beautiful, easy to use, and replaces the endless stack of point solutions. We're starting with outbound sales. Our platform contains every tool needed for outbound sales - B2B data, AI email sequences, deliverability optimization tools and so much more. Ava, our AI BDR, operates within our platform. She automates: - Lead discovery with access to over 300M B2B contacts - Lead research, with 10s of data sources - Choosing a sales strategy and writing + sending hyper-personalized emails - Managing deliverability with a suite of tools - from email warmup to placement tests.","b2b, sales, automation, ai, ai-assistant",Jaspar Carmichael-Jack,https://linkedin.com/in/jaspar-carmichael-jack,2023,30,San Francisco,https://twitter.com/jasparcjack
Assembly,https://www.askassembly.app/,Assembly is a customer experience platform that turns customer feedback into product growth and support requests into long-lasting relationships.,"b2b, productivity, customer-success, customer-support","Pranav Mallampalli, Deepali Jain","https://www.linkedin.com/in/pranavmallampalli/, https://linkedin.com/in/deepalijain1",2023,3,San Francisco,https://www.linkedin.com/company/askassemblyapp
Reducto,https://reducto.ai,"Reducto offers robust and reliable document ingestion for any workflow. Our API allows you to convert complex, unstructured documents into structured outputs that are perfect for RAG, process automation, and more.","documents, data-engineering, enterprise-software, search, ai","Adit Abraham, Raunak Chowdhuri","https://linkedin.com/in/aditabraham, https://linkedin.com/in/sauhaarda",2023,8,"San Francisco, CA, US",https://linkedin.com/company/reducto-ai/
PocketPod,https://pocketpod.app,"PocketPod creates AI generated podcasts tailored to your interests. Whether it's a daily news update or a deep dive on a specific topic, we allow people to consume information in a familiar podcast format. We will be the single place people go to consume audio entertainment, while removing nearly 100% of the cost associated with producing high quality content.","ai-enhanced-learning, consumer, entertainment, podcasts, ai","Ross Cefalu, Davis Palmie","https://linkedin.com/in/rcefalu, https://linkedin.com/in/davispalmie",2024,2,San Francisco,https://twitter.com/pocketpodapp
Artos,https://www.artosai.com/,AI-based document-drafting platform that helps life sciences companies turn their data into regulatory submissions in minutes.,Life Sciences,"Josh Kim, Varun Patel","https://linkedin.com/in/joshua-kim-57239519b, https://linkedin.com/in/varun-patel-091715156",2023,2,"San Francisco, CA, US / Remote (US)",https://www.linkedin.com/company/99344183/admin/feed/posts/
Marr Labs,https://www.marrlabs.com/,"Marr Labs is making AI-voice agents that are indistinguishable from humans. The company offers solutions for phone-based jobs, from answering calls to scheduling appointments and call center support, aiming to revolutionize the voice interaction industry.",Artificial Intelligence,"Dave Grannan, Han Shu","https://linkedin.com/in/grannan, https://linkedin.com/in/hanshu",2023,9,San Francisco,https://twitter.com/marrlabs
Hatchet,https://hatchet.run,"Hatchet abstracts away the infrastructure for managing task queues and message brokers, allowing users to focus on writing background task and workflow logic. It features support for async tasks, workflows, retries, and timeouts for failure recovery.","developer-tools, open-source, infrastructure","Alexander Belanger, Gabe Ruttner","https://linkedin.com/in/alexander-belanger-aa3974135, https://linkedin.com/in/gruttner",2023,2,New York,https://twitter.com/hatchet_dev
Driver AI,https://www.driverai.com/,Driver AI is the new way to write technical documentation. It helps everyone in an organization write interactive documents to explain millions of lines of code in minutes instead of months.,Technology,"Adam Tilton, Daniel Hensley","https://www.linkedin.com/in/adamktilton/, https://linkedin.com/in/daniel-hensley",2023,11,N/A,https://twitter.com/adamtilton?lang=en
MAIHEM,https://www.maihem.ai/,"MAIHEM creates AI agents that test AI products. We enable companies to automate their AI quality assurance, enhancing AI performance and reliability before and after deployment.",Quality Assurance for AI,"Max Ahrens, Eduardo Candela","https://linkedin.com/in/maximilianahrens, https://linkedin.com/in/eduardo-candela-garza",2023,4,London,https://www.maihem.ai/
Pivot Robotics,https://pivotrobotics.com,Pivot Robotics makes AI software for robotic arms that helps manufacturers automate their most labor intensive tasks. We are starting out with the dangerous task of metal grinding and are currently deploying our software on 10+ robots in a cast-iron foundry.,"Artificial Intelligence, Robotics, Industrial","Siddharth Girdhar, Vignesh Rajmohan","https://linkedin.com/in/siddharthgir, https://linkedin.com/in/vignesh-rajmohan",2023,5,"San Francisco, CA, US",https://twitter.com/pivotrobots
K-Scale Labs,https://kscale.dev/,Open-source humanoid robots,"machine-learning, robotics, consumer, ai","Benjamin Bolte, Pawel Budzianowski, Matthew Freed","https://linkedin.com/in/benjaminbolte, https://www.linkedin.com/in/pawel-budzianowski-698a5a141/?originalSubdomain=uk, https://www.linkedin.com/in/matthew-freed/",2024,10,Palo Alto,https://twitter.com/kscalelabs
"Argon AI, Inc.",https://www.argon-ai.com/,"Argon AI is a platform where biopharma and life sciences professionals can execute complex and data driven workflows using natural language, helping them to get thorough answers to questions about clinical trials, existing treatments, healthcare landscape, and the competitive market quickly.","Biopharma, Life Sciences","Samy Danesh, Cyrus Jia","https://linkedin.com/in/samy-danesh-50890a126, https://linkedin.com/in/cyrusjia",2023,2,"New York, NY, US",https://twitter.com/ai_argon
Greptile,https://www.greptile.com,Greptile is an AI that understands large codebases that you can query via an API.,"Artificial Intelligence, Developer Tools, AI","Daksh Gupta, Soohoon Choi, Vaishant Kameswaran","https://linkedin.com/in/dakshg, https://linkedin.com/in/soohoonchoi, https://linkedin.com/in/vaishant",2023,6,San Francisco,https://twitter.com/greptileai
Onyx,https://www.onyx.app/,"Onyx is the AI assistant that connects to all your company tools and docs and makes finding any piece of information a breeze. Think ChatGPT, but with access to all your companies documents (only the ones you have access to, of course :P).","open-source, nlp, enterprise, search","Yuhong Sun, Chris Weaver","https://linkedin.com/in/yuhongsun, https://linkedin.com/in/chris-weaver101",2023,6,"San Francisco, CA, US",https://github.com/onyx-dot-app/onyx
Blacksmith,https://blacksmith.sh/,"Blacksmith helps companies run their continuous integration (CI) up to twice as fast, at half the cost by running CI on high-performance gaming CPUs. It provides colocated warm caches and optimizations for common CI workloads.","Cloud Infrastructure, Continuous Integration","Aditya (JP) Jayaprakash, Aditya Maru, Aayush Shah","https://linkedin.com/in/adijp, https://linkedin.com/in/maruaditya, https://linkedin.com/in/aayushshah15",2024,3,San Francisco,https://twitter.com/useblacksmith
Indemni,http://www.indemni.com,"Cargo Theft and Fraud Prevention Platform. We are building a safer supply chain. Cargo Theft has been increasing yearly, and the supply chain industry is urgently looking for ways to solve this. Using experience fighting fraud at the largest delivery marketplaces and logistics tech companies, we are building solutions to stop Cargo Theft and improve profit margins and revenue for warehouses and shippers.","Cargo Theft and Fraud Prevention, Logistics, Supply Chain",Omar Draz,https://linkedin.com/in/odraz,2024,2,San Francisco,https://twitter.com/oamdraz
Leya,https://www.leya.law/,Leya is an AI-powered workspace for law firms and legal professionals. Leya lets lawyers automate their repetitive tasks and access public sources and their own data on one single platform.,"generative-ai, legaltech, ai","Max Junestrand, August Erséus, Sigge Labor","https://linkedin.com/in/maxjunestrand, https://linkedin.com/in/erseus, https://linkedin.com/in/siggelabor",2023,12,"Stockholm, Sweden",https://www.leya.law/
Openmart,https://www.openmart.com,"Openmart is the GTM platform for reaching local business owners. Think of us like Apollo/ZoomInfo but for local business/POI data. We help sales professionals query millions of unstructured local business data like local government filings, websites, reviews and socials","artificial-intelligence, saas, b2b, sales, ai","Richard He, Kathryn Wu","https://www.linkedin.com/in/yuchenghe, https://www.linkedin.com/in/kathrynwoohoo",2023,6,"Foster City, CA",https://twitter.com/openmartai
Paradigm,https://www.paradigmai.com/,"A reimagined workspace with AI at its core centered around the primitive of a spreadsheet, putting swarms of intelligent agents at users' fingertips. It is 1000x faster than manual data collection, completing an average of 500 cells per minute.",Artificial Intelligence,Anna Monaco,https://linkedin.com/in/anna-monaco,2023,3,San Francisco,https://www.linkedin.com/company/tryparadigm/
Lumona,https://www.lumona.ai,AI-enabled search engine featuring insights from social media.,"Generative AI, Consumer, Search, AI","Dylan Walker, Qiong Zhou Huang","https://linkedin.com/in/dawalker-24, https://linkedin.com/in/qiong-zhou-huang-627243141",2023,2,San Francisco,https://twitter.com/LumonaAI
Clarion,https://clarionhealth.com,"Elevate patient communications with conversational AI. We partner with healthcare organizations to automate phone-based workflows typically handled by humans, reducing operational expenses and administrative burdens.","artificial-intelligence, health-tech, digital-health, healthcare","Ryan Gallagher, Jeffrey Lamothe","https://linkedin.com/in/ryangallaghermd, https://www.linkedin.com/in/jeffreylamothe/",2024,2,New York,https://www.linkedin.com/company/clarionhealthai/
OmniAI,https://getomni.ai,"OmniAI automates document workflows by turning documents, slide decks, websites and more into the data needed, enabling users to never copy + paste data into spreadsheets again. It supports various data stores and provides transformation and querying capabilities.","artificial intelligence, finance, automation","Tyler Maran, Anna Pojawis","https://linkedin.com/in/tyler-maran, https://www.linkedin.com/in/annapoj/",2023,4,San Francisco,https://twitter.com/getomni_ai
Leaping,https://www.leaping.io/,Automate bug resolution,"developer-tools, ai-assistant","Kanav Petkar, Adrien Philardeau","https://linkedin.com/in/kvptkr, https://linkedin.com/in/adrienphilardeau",2024,2,San Francisco,https://www.linkedin.com/company/leapinglabs
Soundry AI,https://soundry.ai/,Professional Quality AI Music Creation,"artificial-intelligence, social-media, music, ai-assistant","Mark Buckler, Justin Parus, Diandre Ruiz","https://linkedin.com/in/markbuckler, https://linkedin.com/in/justinparus, https://linkedin.com/in/diandre-ruiz-6a1370265",2023,3,"Seattle, WA",https://linkedin.com/company/soundry-ai/
Buster,http://buster.so,"Open source, AI Digital Workers for analytics & data","generative-ai, data-science, data-engineering, data-visualization, databases","Blake Rouse, Dallin Bentley","https://linkedin.com/in/cblakerouse, https://linkedin.com/in/dallinbentley",2023,3,"Salt Lake City, UT",https://www.linkedin.com/company/usebuster/
Tracecat,https://tracecat.com,Open source Tines / Splunk SOAR alternative for security engineers. Tracecat is the open source Tines / Splunk SOAR alternative. Security engineers use our platform to build AI-assisted workflows that automate investigations and incident response. We're building the easiest way for security teams to fight burnout and reduce mean time to respond.,"workflow-automation, open-source, cybersecurity, ai","Chris Lo, Daryl Lim","https://linkedin.com/in/chrislohy, https://linkedin.com/in/daryllimyt",2024,2,San Francisco,https://www.linkedin.com/company/tracecat-ai
Healia,https://www.healiahealth.com/,Healia is reinventing health insurance for dual income families. Our product enables companies to pay for the out of pocket costs of any employee that enrolls in their spouse's health insurance plan. This saves customers $10k per enrollee while providing an incredible employee perk: 100% coverage of a family's health costs.,Health Insurance,Priyang Shah,https://linkedin.com/in/priyangshah,2022,5,"Columbus, OH",https://twitter.com/healiahealth
sync.,https://sync.so/,AI lipsync tool for video content creators,AI/Technology,"Prady Modukuru, Prajwal K R, Rudrabha Mukhopadhyay, Pavan Reddy","https://www.linkedin.com/in/prady-modukuru, https://www.linkedin.com/in/prajwalrenukanand/, https://www.linkedin.com/in/rudrabha, https://www.linkedin.com/in/pavan-reddy-8bb85a67",2023,13,San Francisco,https://twitter.com/therealprady
Decipher AI,https://getdecipher.com,AI that analyzes your session replays to uncover issues and behavior.,"developer-tools, b2b, analytics, enterprise-software, ai","Michael Rosenfield, Rohan Das","https://www.linkedin.com/in/rosenfieldmichael/, https://www.linkedin.com/in/rohan-d/",2023,3,San Francisco,https://www.linkedin.com/company/decipher-ai/
Infinity,https://www.infinityapp.in/,Infinity is a banking and payments platform for cross-border businesses in India. We help our customers make cross-border payments that are 70% cheaper than traditional methods and earn income on idle cash by investing in government securities.,"fintech, payments, b2b, investing, international","Sourav Choraria, Sidharth Choraria","https://linkedin.com/in/sourav-choraria-9b389776, https://www.linkedin.com/in/sidharth-choraria-25411b65/",2023,7,"Bengaluru, India",https://www.linkedin.com/company/infinityinvest/
Quary,https://www.quary.dev,Quary is the first analytics engineering platform that brings the entire model-test-deploy workflow into the browser.,"artificial-intelligence, analytics, data-science, data-engineering, ai","Benjamin King, Louis Jordan","https://linkedin.com/in/benfking, https://linkedin.com/in/louis-j-52841a105",2023,2,"London, United Kingdom",https://twitter.com/quarylabs
Fileforge,https://www.fileforge.com/,"Fileforge is an API for PDF document workflows. With Fileforge, you can generate, manipulate, host, share, sign and track your documents - all in one place. Our open-source library helps developers build complex documents that integrate with our API and external services to build document-centric workflows.","documents, developer-tools, b2b, api","Pierre Dorge, Titouan Launay, Auguste Lefevre","https://linkedin.com/in/pierre-dorge-3372bb16a, https://www.linkedin.com/in/titouan-launay/?locale=en_US, https://www.linkedin.com/in/augustelefevre/",2023,3,San Francisco,https://twitter.com/OnedocLabs
SynsoryBio,https://www.synsorybio.com/,"SynsoryBio is creating next generation, protein therapeutics that sense where they are in the body and only activate at diseased tissue.","synthetic biology, biotech, therapeutics, oncology","Elliot Tague, Nathan Tague",https://www.linkedin.com/company/synsorybio/,2023,2,"Cambridge, MA",https://www.linkedin.com/company/synsorybio/
Selera Medical,http://www.seleramedical.com,"One-time, device-based treatment for heart failure. Our minimally invasive device leverages the body's innate fluid management system to offload trapped fluid and prevent subsequent rounds of buildup, aiming to improve patient quality of life and reduce hospitalizations.","medical devices, healthcare","Stacie Arechavala, Kevin Bui","https://www.linkedin.com/in/staciearechavala/, https://linkedin.com/in/kevindbui",2023,2,Mountain View,https://www.linkedin.com/company/selera-medical/
BiteSight,http://bitesight.com,The video-first food delivery app. Imagine TikTok meets DoorDash. BiteSight shows users videos of food we think they will love from nearby restaurants and delivers it right to their door.,Food Delivery,"Lucious McDaniel IV, Zac Schulwolf","https://www.linkedin.com/in/luciousiv, https://www.linkedin.com/in/zacschulwolf",2023,2,"San Francisco, CA",https://twitter.com/TryBiteSight
Starlight Charging,https://www.starlightcharging.com,"Starlight Charging offers ultra-low-cost EV-charging to condos and apartments. Their power-balancing software enables installers to install chargers without expensive infrastructure upgrades, cutting costs by 10x compared to other options.","proptech, climate, energy, electric-vehicles, automotive",Andrew Kouri,https://linkedin.com/in/andrewkouri,2022,3,"Austin, TX",https://www.linkedin.com/company/starlight-charging
edgetrace,https://edgetrace.ai,High-precision video search for mission critical applications,"computer-vision, b2b, video, api, ai","David Okao, Kyle Orciuch","https://linkedin.com/in/davidokao, https://linkedin.com/in/kyleorciuch",2024,2,"San Mateo, CA, US",https://twitter.com/kyleorciuch
Mathos,https://info.mathgptpro.com/,"Mathos AI (Formerly MathGPTPro) is the leading AI math solver that enables academic performance and productivity of both students and teachers. It has empowered over 1M students from over 200 countries in the past year, which turns the previously mission-impossible personalized learning into real. Our advanced math AI model achieves roughly 20% higher accuracy in mathematical and quantitative problem-solving capabilities then GPT4o. As we move forward, we will tackle the hardest problems in the educational sector, personalization, adaptive learning, and shortages of teachers, with our trial runs in schools. By automating grading, providing insightful analytics, and generating adaptive assignments, our model empowers teachers to understand what their students need and what should be provided accordingly.","ai-enhanced-learning, education, generative-ai, edtech, ai","Tianwei Yue, Qi Lyu","https://linkedin.com/in/tianwei-yue-8a3337141, https://linkedin.com/in/quinnlyu",2023,5,"Santa Clara, CA",https://linkedin.com/company/mathgptpro
Yenmo,https://yenmo.in/,"Yenmo offers a better way to access cash for India’s 65 million investors who either resort to personal loans at over 18% interest or have to liquidate their investments when in need of money. With Yenmo, they can pledge their investments digitally and instantly get a loan at a fixed 10.5% interest rate.","fintech, lending, consumer-finance","Ashutosh Purohit, Aryan Agarwal","https://linkedin.com/in/ashutoshpurohit97, https://linkedin.com/in/aryanag15",N/A,5,"Bengaluru, India",https://linkedin.com/company/yenmo-in/
Delve,https://delve.co/,"Delve helps fast-growing teams get compliant with an AI-automated platform. Serving 100+ companies on frameworks like SOC 2, HIPAA, ISO 27001, GDPR, PCI DSS, and more.","Artificial Intelligence, SaaS, B2B, Compliance, Cybersecurity","Karun Kaushik, Selin Kocalar","https://linkedin.com/in/karun-kaushik, https://linkedin.com/in/selin-kocalar",2023,8,San Francisco,https://www.linkedin.com/company/getdelve/
Trellis,https://runtrellis.com/,"AI-powered workflows for unstructured data. Trellis converts your unstructured data into SQL-compliant tables with a schema you define in natural language. With Trellis, you can now run SQL queries on complex data sources like financial documents, contracts, and emails. Our AI engine guarantees accurate schema and results.","artificial-intelligence, b2b, data-engineering, infrastructure, databases","Mac Klinkachorn, Jacky Lin","https://linkedin.com/in/sirapop-klinkachorn-stanford, https://linkedin.com/in/jhslin",2023,34,"San Francisco, CA, US / Remote",https://twitter.com/runtrellis
Thorntale,https://thorntale.com,"Thorntale automates the creation and updating of customer review decks, enabling post-sales teams to build presentations in minutes instead of hours. Simply paste a URL into a slide to instantly create a brand-colored chart in your deck. The charts are interactive and modifiable mid-presentation, allowing you to answer customer questions on the spot and adjust charts without needing to consult the data team.","saas, b2b, productivity, collaboration, data-visualization","Ellen Hui, John Stimac","https://linkedin.com/in/ellenfkh, https://linkedin.com/in/john-h-stimac",2024,3,San Francisco,https://twitter.com/thorntaleHQ
Dime,https://www.dimemanufacturing.com,Dime enables manufacturers to utilize their telemetry data to anticipate and prevent equipment and hardware product failures. Our AI agent identifies patterns of key failure modes and builds ML models to prevent them.,Manufacturing / AI,"Ashish Bajaj, Akash Kumar","https://linkedin.com/in/ashish-bajaj1, https://linkedin.com/in/akashkumar2296",2023,3,"New York, NY, US",https://linkedin.com/company/dime-manufacturing
Centauri AI,https://centauri-ai.tech,"Centauri AI is a modern ETL and Data Science platform for banks and investment firms, starting with Structured Finance. Their product helps financial firms cut down hours of data wrangling work to minutes, enabling easier querying of past data. This is designed to help firms evaluate assets faster and win more deals in a potential $5 billion market.",Finance,"He Lu, Milan Shen, James Wu","https://linkedin.com/in/he-lu-63666852, https://linkedin.com/in/milan-shen-860b5062, https://linkedin.com/in/jameswu1991",2023,3,"San Francisco, CA, US",https://www.linkedin.com/company/101369147/
PromptArmor,https://promptarmor.com/,LLM Security and Compliance,"generative-ai, security, cybersecurity, ai","Shankar Krishnan, Vikram Jayanthi","https://linkedin.com/in/shankar-krishnan, https://linkedin.com/in/vikramjayanthi",2023,5,N/A,https://twitter.com/PromptArmor
Shepherd,https://www.shepherd.study,"Shepherd is a Learning assistant for schools to provide to their students. Shepherd seamlessly combines AI-enabled self-study, affordable tutoring, peer collaboration, and analytics for a personalized learning experience that is both efficient and effective.","ai-enhanced-learning, artificial-intelligence, education, generative-ai, marketplace","Moyosoreoluwa Orekoya, Marcella Imoisili, Kehinde Williams","https://linkedin.com/in/moyo-orekoya, https://linkedin.com/in/imarcella, https://linkedin.com/in/kehinde-williams",2023,5,N/A,https://twitter.com/ShepherdLearn
Eris Biotech,http://www.erisbio.com,Our drugs engage the immune system to fight tumors. We are developing cancer therapeutics using small molecules that inhibit immune suppression. Our drugs engage the immune system to aggressively fight tumors.,"biotech, therapeutics, drug-discovery, oncology","Rachel Garlick, Evita Weagel","https://www.linkedin.com/in/rachel-brog-garlick, https://linkedin.com/in/evita-weagel",2023,2,"Lehi, UT",https://www.linkedin.com/company/eris-biotech
Spark,https://www.sparkhq.ai,AI-powered workflows for large-scale clean energy,climate,"Julia Wu, Tae Kim","https://www.linkedin.com/in/wu-julia, https://www.linkedin.com/in/taehnkim",2023,2,"San Francisco, CA, US",https://www.linkedin.com/company/sparkhqai/
ForEffect,https://foreffect.ai,AI Video Effects,"consumer, video, media, ai",Albert Jo,https://linkedin.com/in/albertjo,2024,1,San Francisco,https://linkedin.com/company/foreffect
SSOReady,http://ssoready.com,Open source developer tools for enterprise single sign-on,"developer-tools, saas, security, open-source, api","Ned O'Leary, Ulysse Carion","https://linkedin.com/in/nedoleary, https://www.linkedin.com/in/ucarion/",2023,2,San Francisco,https://linkedin.com/company/ssoready
CloudCruise,https://cloudcruise.com,"CloudCruise lets you trigger user-permissioned workflows in any SaaS software. We do this by providing a simple and well-documented development environment, as well as authentication and browser infrastructure.","generative-ai, saas, workflow-automation","Adrian Ziegler, Felix Martin Eckert","https://linkedin.com/in/adrian-ziegler, https://linkedin.com/in/felix-eckert-807095191",2024,3,San Francisco,https://twitter.com/cloudcruise_app
Carma,https://www.joincarma.com/,Carma is a B2B managed marketplace for commercial fleet owners to get same-day automotive repair for any vehicle with instant transparent offers and guaranteed pricing.,"auto-commerce, marketplace, b2b, trust-&-safety, automotive","Muhammad Alasgarli, Brandt Lawson","https://www.linkedin.com/in/muhammadalasgarli/, https://linkedin.com/in/brandtlawson",2023,11,San Francisco,https://twitter.com/joincarma
